web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
"1549195645-348","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@MonicaSaperston","Monica Saperston","A #Vegan #Diet (Hugely) Helpful Against #Cancer http://www.huffingtonpost.com/kathy-freston/vegan-diet-cancer_b_2250052.html … v @huffingtonpost #beatcancer #rawvegan #vegetarian #green #wellness","","1","2","1355114670000","10:14 AM - 10 Dec 2012","/MonicaSaperston/status/277997193137360896"
"1549195645-398","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@BeyondSushi","Beyond Sushi","Visit us at EcoLuxey's Holiday Market this weekend! 9-5pm in Soho! #eco #holiday #shopping #vegan #sushi #sohopic.twitter.com/jNQsCONT","","2","2","1354894079000","8:57 PM - 7 Dec 2012","/BeyondSushi/status/277071965817282562"
"1549195645-94","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@cucharaarg","cuchara argentina","#navidadsincrueldad http://goo.gl/pl1DU  decile #noalapirotecnia vive #vegan vive en #paz @CompromisoVegan @soyveg @MajoAmorAnimal","","6","2","1356483694000","6:31 AM - 26 Dec 2012","/cucharaarg/status/283739296408686592"
"1549195645-870","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@BritJitsu","Brittany","How do you know if someone is a #vegan?
Don't worry they'll tell you, immediately... then bring it up again, and again.","5","9","5","1352823839000","9:53 PM - 13 Nov 2012","/BritJitsu/status/268388751061946368"
"1549195645-1043","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@genanderson","GensGuiltlessGourmet","Just might have to make this #Vegetarian and #Vegan dish tonight since #Thanksgiving is on my mind! :)
http://foodrecipes.ning.com/page/orange-infused-whipped-sweet …","","1","2","1351986585000","5:19 AM - 4 Nov 2012","/genanderson/status/264877052954554368"
"1549195645-1105","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@VeganTweeter","Vegan Tweeter (Alex)","Eat food that doesn't scream. #GoVegan #Vegan","","18","4","1351715693000","2:04 AM - 1 Nov 2012","/VeganTweeter/status/263740849517637632"
"1549195645-1014","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@erinred","Red","Amen. RT @thestreetsiknow: I've had more experience with different types of food as a #vegan then I ever did as a boring meat eater.","","2","2","1352154146000","3:52 AM - 6 Nov 2012","/erinred/status/265579857193340928"
"1549195645-770","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@GoVeganRadio","GO VEGAN RADIO","Peace. Now. Go #vegan. Peace. How? Go #vegan.","","2","1","1353273016000","2:40 AM - 19 Nov 2012","/GoVeganRadio/status/270272737581363201"
"1549195645-138","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@peta2","peta2","Get into the holiday spirit in the most DELISH way possible...w/ #vegan pumpkin chocolate chip pancakes! RECIPE: http://bit.ly/STeGAw","","3","4","1356224406000","6:30 AM - 23 Dec 2012","/peta2/status/282651765474734080"
"1549195645-259","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@BreadSRSLY","Bread SRSLY","Hey Berkeley! Come to Three Stone Hearth on University from 9-2 tomorrow for some #glutenfree #vegan sourdough bread!","","1","1","1355540620000","8:33 AM - 15 Dec 2012","/BreadSRSLY/status/279783758801022977"
"1549195645-1089","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@Veganmainstream","Vegan Mainstream","Happy World #Vegan Day Everyone!! ((((((Hug)))))) #worldveganday","","16","4","1351782578000","8:39 PM - 1 Nov 2012","/Veganmainstream/status/264021385536491520"
"1549195645-325","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@SensoryAcres","Sensory Acres","#Warriors4Autism Sensory Friendly Santa event Dec 15, #GF & #Vegan snacks, photos, toys & fun for all! #Autism #Tampapic.twitter.com/2MGCc4Ov","","2","3","1355189289000","6:58 AM - 11 Dec 2012","/SensoryAcres/status/278310166255001600"
"1549195645-1333","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@jchenwriter","Jennifer Chen","We're ordering lunch from @PapaloteSalsa and it's taking us forever to decide. Too many awesome #vegan choices! #missionstproblems","","2","1","1350672453000","12:17 AM - 20 Oct 2012","/jchenwriter/status/259365184047570944"
"1549195645-30","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@healthybdaily","Healthy B Daily","Another #recipe to try on #NYE! This one is Curried Sweet Potato Dip with roasted chili paste, garlic and cumin. http://bit.ly/Vd54gu  #vegan","","1","3","1356887341000","10:39 PM - 30 Dec 2012","/healthybdaily/status/285432314186584064"
"1549195645-670","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@elenaforlinsfor","LaForlins","Turkeys say thanks to vegan falks. #vegan #thanksgiving @paolamaugeri","","3","1","1353626570000","4:52 AM - 23 Nov 2012","/elenaforlinsfor/status/271755648574820352"
"1549195645-649","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@celestialoeff","Celestia Loeffler","Tired of Turkey? Soothe your digestion with this Banana Spinach Lime Smoothie #recipe: http://pinterest.com/pin/99008891779625194/ … via @pinterest #vegan","","4","","1353707182000","3:16 AM - 24 Nov 2012","/celestialoeff/status/272093761859907584"
"1549195645-435","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@Atkins2Vegan","Jason &the Ⓥeganauts","NEW POST ALERT! Open Letter of Invitation to Ellen DeGeneres @TheEllenShow http://wp.me/p1Vu1g-q7  #Vegan vs. veganaut","1","2","2","1354722461000","9:17 PM - 5 Dec 2012","/Atkins2Vegan/status/276352148978151425"
"1549195645-930","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@FoodieFollows","Foodie Follows","10 Protein-Packed Plants http://bit.ly/w692f1  #FoodieFollows #foodies #recipes #nutrition #vegan","","2","2","1352523676000","10:31 AM - 10 Nov 2012","/FoodieFollows/status/267129777108946946"
"1549195645-692","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@patrick_mcg","Patrick McGilvray","Awesome! 10 Last-Minute #Vegan #Thanksgiving Ideas! #health #plantbased #recipes http://ow.ly/ftgyS","","2","2","1353547205000","6:50 AM - 22 Nov 2012","/patrick_mcg/status/271422767725948928"
"1549195645-580","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@demuths","DemuthsCookerySchool","In case you missed it, our #recipe for beetroot & potato paties, our twist on rosti, w/ cumin coriander raita http://bit.ly/WVhhLd  #vegan","","2","1","1354015787000","4:59 PM - 27 Nov 2012","/demuths/status/273388144404099072"
"1549195645-942","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@VeganLunchTruck","The Cinnamon Snail","Limited number of FREE #vegan survival cookbooks today in the Rockaways courtesy of cookbook super-goddess @GlobalVegan http://lockerz.com/s/260098042","1","4","1","1352475586000","9:09 PM - 9 Nov 2012","/VeganLunchTruck/status/266928074363371520"
"1549195645-1241","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@EthicalVegnLife","Jojo","Pringles are now owned by Kellogg's not P&G, this is awesome, I'm gonna eat ALL OF THEM! #vegan","4","5","1","1351088613000","7:53 PM - 24 Oct 2012","/EthicalVegnLife/status/261110685931552769"
"1549195645-784","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@OneGreenPlanet","One Green Planet","This Dried Apple Stack Cake with Molasses Cream Cheese Frosting looks AMAZING! http://ow.ly/flIPm  #vegan","","4","1","1353204019000","7:30 AM - 18 Nov 2012","/OneGreenPlanet/status/269983341267259392"
"1549195645-122","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@WholeFoods","Whole Foods Market","This wonderful #vegan dish is screaming to be made! BUTTERNUT SQUASH & MACARONI CASSEROLE: http://bit.ly/ZtxSrE  #WFMdish","2","26","48","1356300908000","3:45 AM - 24 Dec 2012","/WholeFoods/status/282972635984449536"
"1549195645-860","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@OneGreenPlanet","One Green Planet","The Smoky Tofu Sweet Potato Stacker. Now this is a mouthwatering #vegan #recipe! http://ow.ly/eaQq9","","2","2","1352847620000","4:30 AM - 14 Nov 2012","/OneGreenPlanet/status/268488496535179266"
"1549195645-1064","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@Veganism","Veganism","#vegan mofo :: lazy girl's  breakfast quinoa http://urbanvegan.net/2012/10/vegan-mofo-lazy-girls-breakfast-quinoa.html …","","9","4","1351886770000","1:36 AM - 3 Nov 2012","/Veganism/status/264458401281626113"
"1549195645-961","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@VeganSkateBlog","Vegan Skate Blog Ⓥ","Need some chilled out #Vegan skate shoes? Get a pair of @Emerica Laced in 10oz waxed canvas in graphite and purple logo http://wp.me/p2l8Iw-Y9","","2","2","1352353071000","11:07 AM - 8 Nov 2012","/VeganSkateBlog/status/266414208286076928"
"1549195645-1322","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@VeganLunchTruck","The Cinnamon Snail","PLEASE RT: Cinnamon Snail #vegan food truck is parked on 14th and 3rd by Trader Joes, really close to union square until 3:00","2","14","2","1350737590000","6:23 PM - 20 Oct 2012","/VeganLunchTruck/status/259638389102481408"
"1549195645-125","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@nicadler","Nic Adler","Thank you @buzzfeed! #ifeelfull RT @BuzzFeedFood: 28 Delicious #Vegan Holiday Recipes http://bzfd.it/VlLoos","","4","4","1356293141000","1:35 AM - 24 Dec 2012","/nicadler/status/282940057290170369"
"1549195645-761","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@richroll","richroll","Tonight's dinner? @jaiseed's amazing #vegan eggplant lasagna. http://instagr.am/p/SMvYeOnKel/","1","2","3","1353302485000","10:51 AM - 19 Nov 2012","/richroll/status/270396340339630080"
"1549195645-147","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@THETAFARI","The TAFARI","Seitan ""Chicken"" Cutlet Sandwich on Homemade Flax Bun #ITAL #VEGAN #Natural #Texturepic.twitter.com/GZWjuJX8","1","2","2","1356142256000","7:40 AM - 22 Dec 2012","/THETAFARI/status/282307200679030784"
"1549195645-1222","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@OneGreenPlanet","One Green Planet","Nothing is quite as cozy and comforting as a warm bowl of soup! Here are 12 delicious recipes: http://ow.ly/eJFP4  #vegan","","4","6","1351134008000","8:30 AM - 25 Oct 2012","/OneGreenPlanet/status/261301088651706369"
"1549195645-364","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@chefroyelam","royelam","Photo: Doing a shoot with @quarrygirl, @vegancto, @vinnysnuggles. Good times. #vegan (at SunCafe) http://tmblr.co/ZmX9OyY_o6JF","","4","1","1355070132000","9:52 PM - 9 Dec 2012","/chefroyelam/status/277810389016776704"
"1549195645-657","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@Jamiejhagen","Dr. Jamie J. Hagen","My interview with the @DiscerningBrute  about #vegan fashion for the ethically handsome is up today at @dapperQ! http://www.dapperq.com/for-the-discerning-dapper-meet-the-discerning-brute/ … #queer","","7","","1353691109000","10:48 PM - 23 Nov 2012","/Jamiejhagen/status/272026347596025856"
"1549195645-1056","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@OneGreenPlanet","One Green Planet","Why Eating Animals Is a Social Justice Issue: Dr. Melanie Joy weighs in. http://ow.ly/eYk6J  #animalrights #vegan","","10","7","1351911618000","8:30 AM - 3 Nov 2012","/OneGreenPlanet/status/264562617467691008"
"1549195645-395","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@vegan","Vegan","As a community vegans would get a helluva lot more #vegan options if we just learned to be a little nicer to people.","1","16","3","1354904886000","11:58 PM - 7 Dec 2012","/vegan/status/277117296755998720"
"1549195645-611","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@JuiceTom","Tom Corson-Knowles","What to do with old bananas - don't throw 'em out! Make it into banana rice pudding. Mmmm! http://bit.ly/LJQDic  #recipe #vegan","2","2","1","1353890662000","6:14 AM - 26 Nov 2012","/JuiceTom/status/272863332040572929"
"1549195645-819","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@EarthEconomy","EarthEconomy","... please let us know if you know or run a #vegan / #vegetarian restaurant to add to our http://bit.ly/EarthRestaurants … directory and app in the make","","2","1","1353071760000","6:46 PM - 16 Nov 2012","/EarthEconomy/status/269428606709678080"
"1549195645-1327","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@VegNews","VegNews Magazine","Thank you! RT @WizardOfOsrin #FF Best Damn Vegan/Vegetarian Publication on the planet @VegNews #vegan #vegetarian","","3","1","1350689081000","4:54 AM - 20 Oct 2012","/VegNews/status/259434927513288704"
"1549195645-1159","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@bifnaked","Bif Naked","We would omit yogurt in that recipe..sub out dairy to make anything #Vegan so easy to do. Use water/soymilk/almondmilk/ricemilk instead.","","","2","1351422063000","4:31 PM - 28 Oct 2012","/bifnaked/status/262509276436766721"
"1549195645-728","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@brooklynvegan","BrooklynVegan","here's how to make a Veggieducken: http://www.brooklynvegan.com/archives/2012/11/move_over_tofur.html … #perverted  #vegetarian #vegan #thanksgiving","","5","3","1353435062000","11:41 PM - 20 Nov 2012","/brooklynvegan/status/270952406135750656"
"1549195645-320","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@thefullhelping","Gena Hamshaw","Love seeing my #vegan soups & stews on @huffingtonpost !  http://huff.to/U2oZOa  via @Food52","4","3","2","1355227786000","5:39 PM - 11 Dec 2012","/thefullhelping/status/278471638050295808"
"1549195645-562","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@veganfuture","Vegan Future","Chocolate Shampoo from Faith in Nature  http://www.faithinnature.co.uk/Chocolate-Shampoo/PID/3 … #vegan http://twitpic.com/bh5805","1","2","1","1354094213000","2:46 PM - 28 Nov 2012","/veganfuture/status/273717088345006080"
"1549195645-1332","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@VegNews","VegNews Magazine","Today in Pretty Things We'd Like to Eat: this #raw #vegan cheesecake is beyond gorgeous. http://ow.ly/eCpOd","1","3","2","1350674043000","12:44 AM - 20 Oct 2012","/VegNews/status/259371854534410240"
"1549195645-1192","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@cullyandsully","Cully & Sully","“@PeachyPalate @cullyandsully: Mini #Vegan Quiche! Recipe coming next week! Pretty picnic food! :) pic.twitter.com/rw12yHsE” #IrelandAtLunch","","1","2","1351255819000","6:20 PM - 26 Oct 2012","/cullyandsully/status/261811997694382080"
"1549195645-1059","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@healthyblissnet","Jennifer Betesh (Thompson)","Spirulina is a great source of plant-based #vegan protein. Add 1 Tbsp. to your Green Smoothie! http://greensmoothiepower.com/","3","5","4","1351897695000","4:38 AM - 3 Nov 2012","/healthyblissnet/status/264504221381033985"
"1549195645-797","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@WholeFoods","Whole Foods Market","Here are some of our very best tips for #vegan holiday meal planning! http://bit.ly/Wi65Id","","40","30","1353159307000","7:05 PM - 17 Nov 2012","/WholeFoods/status/269795804510838786"
"1549195645-99","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@NomYourself","Chef Mary Mattern","Vegan Pecan Pie Pancakes. Sprinkled with holiday cheer! #nomyourself #vegan http://instagr.am/p/Tq0sGZS5_C/","","6","3","1356459167000","11:42 PM - 25 Dec 2012","/NomYourself/status/283636422349561857"
"1549195645-134","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@vegucated","Vegucated","Please join our @Facebook page for great article links, #vegan bloggers adoration and more fun http://dld.bz/aEDPR","1","3","2","1356244752000","12:09 PM - 23 Dec 2012","/vegucated/status/282737102234472448"
